Date,Open,High,Low,Close,Adj Close,Volume
2008-06-09,181.528854,182.249451,179.427124,180.508011,120.794868,9800307
2008-06-10,179.727371,184.591370,178.826645,182.129349,121.879913,8215091
2008-06-11,182.429596,182.849930,178.946732,179.126877,119.870705,11180758
2008-06-12,179.967575,182.009247,173.482254,174.443039,116.736298,15921267
2008-06-13,176.304565,176.544769,171.080292,175.043533,117.138153,19280144
2008-06-16,172.281265,175.644028,170.419739,173.962646,116.414795,14427809
2008-06-17,175.223679,175.583984,172.761658,173.302109,115.972748,10563331
2008-06-18,172.341324,172.761658,169.098663,169.398911,113.360802,14659519
2008-06-19,169.158707,169.519012,166.936890,167.597427,113.401375,9448896
2008-06-20,167.297180,168.257965,163.754272,164.414825,111.247955,14938307
2008-06-23,165.675858,166.936890,163.814331,164.534912,111.329201,10180445
2008-06-24,164.354767,167.297180,163.333939,165.675858,112.101234,9524350
2008-06-25,166.576599,171.981018,166.036148,168.077820,113.726418,13656276
2008-06-26,165.675858,166.096191,159.190536,159.310638,107.794304,14562499
2008-06-27,160.992020,161.112106,157.028763,157.689301,106.697273,15201774
2008-06-30,158.229752,160.691772,157.989548,160.271423,108.444427,12997900
2008-07-01,158.650085,163.393982,157.929504,162.853546,110.191544,14861304
2008-07-02,163.333939,163.694229,158.890289,159.190536,107.713074,10202477
2008-07-03,160.631714,162.673386,159.130493,161.592499,109.338272,6438516
2008-07-07,162.733444,164.955261,161.172165,162.733444,110.110252,12906008
2008-07-08,163.213837,169.519012,162.793488,168.498169,114.010872,14834492
2008-07-09,168.978561,170.179550,162.973633,163.273880,110.475983,10929381
2008-07-10,165.435654,166.516541,162.553299,165.976105,112.304413,15418830
2008-07-11,165.735901,169.639099,163.934433,166.096191,112.385574,16308949
2008-07-14,168.918518,168.918518,162.253052,163.213837,110.435333,9895496
2008-07-15,162.433197,163.333939,153.726059,160.031219,108.281898,15689574
2008-07-16,160.931961,167.117035,158.650085,166.216293,112.466896,13807269
2008-07-17,168.738358,170.659943,166.276352,168.137878,113.767082,12245684
2008-07-18,168.858459,169.278809,165.615799,168.137878,113.767082,9216636
2008-07-21,168.858459,169.218765,165.795959,166.276352,112.507500,7006283
2008-07-22,167.056992,171.320480,165.735901,171.140335,115.798668,11948611
2008-07-23,172.821716,176.484711,171.440582,176.124420,119.171043,13051705
2008-07-24,178.586441,179.487183,172.221222,172.401367,116.651917,10184941
2008-07-25,173.842545,175.523926,170.239594,172.401367,116.651917,7992541
2008-07-28,172.341324,173.842545,166.036148,166.276352,112.507500,8205000
2008-07-29,166.816788,170.539841,166.636642,170.539841,115.392303,7617665
2008-07-30,172.521469,176.244522,171.500626,173.962646,117.708290,9231058
2008-07-31,172.341324,173.902603,169.879303,169.879303,114.945412,9127609
2008-08-01,170.719986,172.341324,168.738358,169.398911,114.620331,6236482
2008-08-04,168.978561,170.719986,166.696686,169.158707,114.457825,6137879
2008-08-05,170.419739,175.644028,170.419739,175.644028,118.845985,8699227
2008-08-06,175.163635,175.223679,172.521469,174.142792,117.830177,6480648
2008-08-07,172.761658,174.623184,171.080292,171.560684,116.083046,6918056
2008-08-08,171.620728,178.586441,171.560684,177.985947,120.430588,10157681
2008-08-11,177.865845,182.489639,176.965118,179.847473,121.690147,8187614
2008-08-12,179.667328,181.228607,177.565598,178.586441,120.836937,6295184
2008-08-13,177.625656,178.106049,174.623184,176.004318,119.089767,6446127
2008-08-14,174.863388,179.487183,174.202850,177.265366,119.942993,5976062
2008-08-15,178.106049,180.447968,177.265366,178.946732,121.080666,6693207
2008-08-18,179.967575,182.009247,175.043533,176.244522,119.252266,7003885
2008-08-19,175.343781,175.644028,170.780045,172.401367,116.651917,7005850
2008-08-20,172.581512,173.722458,168.678314,172.041077,116.408127,6772359
2008-08-21,169.939346,173.061905,169.338852,172.641571,116.814423,6266108
2008-08-22,173.602356,175.583984,173.242065,174.863388,118.317802,4971120
2008-08-25,174.382996,174.382996,169.218765,170.059448,115.067299,7173313
2008-08-26,171.080292,171.080292,168.017776,169.759201,114.864120,6709743
2008-08-27,169.759201,171.680771,168.498169,169.458954,114.660973,5569596
2008-08-28,170.239594,173.602356,169.939346,173.121964,117.139450,7108516
2008-08-29,172.821716,173.422211,168.618271,168.738358,114.173370,7841415
2008-09-02,171.380539,175.043533,170.780045,171.320480,115.920532,9790499
2008-09-03,170.840088,172.281265,169.939346,171.560684,116.083046,6178296
2008-09-04,170.479797,171.080292,165.735901,166.336395,112.548134,10039594
2008-09-05,165.075363,167.717529,164.474869,167.417282,113.279503,8339822
2008-09-08,173.422211,175.163635,169.639099,174.683243,118.195892,14076215
2008-09-09,173.902603,175.824173,168.498169,168.858459,114.254677,12074940
2008-09-10,170.359695,170.719986,166.636642,168.678314,114.132713,9301700
2008-09-11,166.336395,170.119492,161.232208,169.098663,114.417198,13671447
2008-09-12,166.516541,166.576599,158.109650,160.631714,108.688255,25741075
2008-09-15,149.042221,156.428268,143.577728,147.721130,99.952515,28782146
2008-09-16,133.129166,152.705215,133.069122,150.483398,101.821571,30540453
2008-09-17,144.058121,146.400055,133.909805,140.455170,95.036140,37959631
2008-09-18,142.556900,153.305710,133.249268,148.862061,102.077400,34734011
2008-09-19,174.863388,175.343781,153.245667,159.851074,109.612747,35119845
2008-09-22,164.414825,165.015320,154.026306,157.028763,107.677460,9322133
2008-09-23,152.284882,153.966248,148.081421,149.822861,102.736252,10675056
2008-09-24,150.603500,150.603500,142.977234,147.661087,101.253853,10114233
2008-09-25,142.076508,157.569214,141.115707,154.206451,105.742134,17469480
2008-09-26,148.621872,154.987091,147.240738,151.624329,103.971489,7886494
2008-09-29,150.843689,153.966248,138.713745,138.713745,95.118469,12767822
2008-09-30,143.337540,156.428268,143.337540,153.125565,105.000916,12651867
2008-10-01,144.118179,154.626801,130.006607,147.120636,100.883278,30294588
2008-10-02,137.092422,137.452713,132.168381,133.009064,91.206711,86551969
2008-10-03,136.311783,138.113251,129.045822,129.526215,88.818443,35781752
2008-10-06,123.341141,131.327682,118.236954,128.385269,88.036072,30734610
2008-10-07,133.789703,136.011536,121.239418,121.899956,83.588982,26314604
2008-10-08,120.218582,132.048279,119.497986,124.001678,85.030197,23110734
2008-10-09,128.505371,129.826462,114.093559,114.153603,78.277168,26165477
2008-10-10,112.292084,129.105865,110.490601,129.105865,88.530212,45830755
2008-10-13,133.729660,134.089951,122.200203,126.103409,86.471367,23700650
2008-10-14,133.969849,134.450256,118.597252,125.202667,85.853706,25503287
2008-10-15,122.860748,124.061729,114.393806,115.594788,79.265404,19074646
2008-10-16,117.156067,119.858284,109.950157,119.437943,81.900749,25159769
2008-10-17,116.195282,123.281090,114.093559,117.876656,80.830162,20744392
2008-10-20,121.659760,122.320305,116.675674,120.939171,82.930130,15751973
2008-10-21,119.678139,126.283554,119.497986,122.200203,83.794876,17133322
2008-10-22,120.338676,121.299469,111.091095,113.853363,78.071266,19694870
2008-10-23,115.534737,115.534737,107.908485,112.892570,77.412437,25522471
2008-10-24,104.845978,109.469765,103.705040,107.067795,73.418297,21496941
2008-10-27,108.328827,113.192818,105.206268,106.467300,73.006538,20105600
2008-10-28,110.310455,117.696510,106.467300,117.035973,80.253662,23243841
2008-10-29,117.336220,120.098480,112.292084,115.294540,79.059540,22842437
2008-10-30,118.837448,119.918335,113.673210,116.195282,79.677185,15265455
2008-10-31,115.714890,118.897499,114.814148,117.156067,80.335999,15309636
2008-11-03,118.777397,119.377892,115.294540,115.895035,79.471306,9393891
2008-11-04,119.077644,126.343605,118.597252,124.722275,85.524300,19460529
2008-11-05,124.241875,125.983307,118.897499,119.678139,82.065430,14499917
2008-11-06,118.597252,118.597252,108.088631,110.130310,75.518326,21208844
2008-11-07,111.811684,114.694046,109.770012,113.252869,77.659561,13151590
2008-11-10,116.135231,116.435478,108.689125,110.790848,75.971283,13476923
2008-11-11,109.709961,109.890106,104.245483,106.947701,73.335945,17322334
2008-11-12,104.966072,105.386414,96.379028,97.820213,67.077080,29497276
2008-11-13,98.540802,101.663361,87.551788,101.243019,69.424156,50106412
2008-11-14,98.240555,102.624153,95.778542,96.198883,65.965302,21365166
2008-11-17,95.778542,99.081245,92.475830,96.739326,66.335876,16230364
2008-11-18,96.258934,98.180511,91.695190,96.439079,66.129997,22501201
2008-11-19,95.298141,97.279770,86.771149,86.771149,59.500534,30231890
2008-11-20,84.669426,86.771149,75.541946,77.103226,52.871067,39155250
2008-11-21,81.426773,84.429230,76.863029,84.249084,57.771103,28721462
2008-11-24,87.852036,95.538338,85.630219,91.635139,62.835865,26513874
2008-11-25,95.718491,96.559181,90.614304,94.697655,64.935890,20363788
2008-11-26,92.716026,97.580017,91.274841,97.219719,66.665306,13794662
2008-11-28,98.300606,103.224648,97.279770,103.104546,70.700638,9826619
2008-12-01,98.240555,98.360657,92.595932,93.076324,63.824112,17411294
2008-12-02,96.919472,106.827599,94.697655,105.746712,72.512421,36484758
2008-12-03,102.504051,109.709961,101.243019,108.869270,74.653618,26179515
2008-12-04,107.067795,109.349670,102.804298,105.386414,72.265343,18674041
2008-12-05,104.365578,109.890106,101.963608,107.187897,73.500679,17853465
2008-12-08,110.610703,115.895035,110.190353,113.372963,77.741890,21884024
2008-12-09,109.770012,112.051880,105.626617,106.767548,73.212410,18434871
2008-12-10,108.268784,110.790848,106.107010,108.088631,74.118309,12812185
2008-12-11,104.485680,105.746712,102.023659,102.383957,70.206505,13421885
2008-12-12,99.681740,103.825134,98.480751,102.744247,70.453560,12002417
2008-12-15,101.783463,102.744247,100.042030,101.783463,69.794746,10612824
2008-12-16,102.864349,108.869270,102.143761,107.608238,73.788879,19784180
2008-12-17,105.806763,106.827599,102.804298,104.425629,71.606514,16817298
2008-12-18,105.326370,105.446465,94.697655,95.838585,65.718216,25584737
2008-12-19,97.039574,99.381493,96.078789,99.081245,67.941803,22700271
2008-12-22,99.441544,99.861885,94.577553,96.499130,66.171173,12080619
2008-12-23,97.700111,99.081245,97.159668,98.660904,67.653557,10849080
2008-12-24,96.679276,97.459915,95.598389,96.739326,67.611580,3895287
2008-12-26,96.379028,96.859428,94.757698,95.898636,67.024040,4941528
2008-12-29,95.778542,96.078789,92.175583,94.037109,65.722984,9309527
2008-12-30,94.877800,95.178047,93.376572,94.997894,66.394470,9727084
2008-12-31,94.997894,98.120461,94.697655,97.279770,67.989288,10041493
2009-01-02,99.141296,102.504051,97.700111,102.504051,71.640556,9510878
2009-01-05,103.104546,103.524887,99.081245,99.861885,69.793922,12077888
2009-01-06,101.243019,101.963608,98.841049,101.243019,70.759224,11854854
2009-01-07,100.102081,100.282234,96.138832,96.739326,67.611580,11791606
2009-01-08,96.379028,97.279770,94.397408,96.919472,67.737495,10348091
2009-01-09,97.339821,98.420708,95.057945,96.078789,67.149940,8851619
2009-01-12,95.898636,97.279770,94.157211,95.057945,66.436440,10885483
2009-01-13,93.977058,94.217255,88.392479,89.713562,62.701229,21499256
2009-01-14,87.611839,87.912086,84.189034,84.729477,59.217831,16777997
2009-01-15,84.549332,84.909622,79.565247,82.687805,57.790897,23391537
2009-01-16,85.269920,86.110611,78.424309,83.828743,58.588303,21481188
2009-01-20,83.768692,84.609383,76.863029,77.643669,54.265530,19779068
2009-01-21,71.338501,79.445145,71.338501,78.244164,54.685226,24553799
2009-01-22,74.401009,81.426773,72.479431,80.946373,56.573795,25238737
2009-01-23,76.202484,79.204948,71.278450,72.239235,50.488350,54364168
2009-01-26,74.941452,75.962288,73.079926,74.581154,52.125134,20692485
2009-01-27,76.442680,79.204948,75.962288,78.424309,54.811127,19863915
2009-01-28,79.925537,82.567703,79.084846,81.066475,56.657730,19220127
2009-01-29,80.045639,80.165733,76.202484,76.382637,53.384171,13220134
2009-01-30,76.382637,76.863029,72.119141,72.839729,50.908028,18549594
2009-02-02,72.239235,72.239235,69.116676,69.777214,48.767620,23401578
2009-02-03,71.338501,71.338501,67.975739,68.275986,47.718407,20974437
2009-02-04,69.416924,70.738007,67.195099,67.615448,47.256752,17170858
2009-02-05,66.594604,67.735542,64.012489,65.153427,45.536037,32439428
2009-02-06,65.453674,68.756378,64.552933,66.654655,46.585262,36434699
2009-02-09,68.095840,77.463516,66.774757,75.902237,53.048439,38791065
2009-02-10,75.301750,75.902237,68.215935,69.777214,48.767620,32690838
2009-02-11,71.758842,72.359337,70.317657,71.698792,50.110622,14581383
2009-02-12,70.557854,70.557854,67.255150,70.137512,49.019436,21995932
2009-02-13,69.356873,70.497810,68.155891,68.696327,48.012203,14420665
2009-02-17,67.255150,67.255150,64.312737,64.913231,45.368156,22278483
2009-02-18,66.474510,66.954903,64.132591,65.213478,45.578018,15866729
2009-02-19,65.693871,65.934067,59.748993,60.409534,43.461124,26139848
2009-02-20,58.307812,59.088451,53.924217,56.326187,40.523380,54105114
2009-02-23,57.527172,57.647270,52.723232,53.143578,38.233681,37304452
2009-02-24,53.744068,55.605598,50.621510,54.524712,39.227348,43546196
2009-02-25,54.584759,56.806580,52.302887,54.104366,38.924915,31945250
2009-02-26,55.725697,58.548008,54.104366,54.644810,39.313747,25866755
2009-02-27,51.642345,55.245300,50.441360,51.101906,36.764824,53407370
2009-03-02,49.780819,49.840870,45.096981,45.637424,32.833447,49255644
2009-03-03,47.078606,47.378853,41.133732,42.094517,30.284538,69016227
2009-03-04,43.475651,43.535698,35.248905,40.172943,28.902073,125381170
2009-03-05,40.533237,43.055305,39.212154,39.992794,28.772470,74158324
2009-03-06,42.034470,43.535698,39.992794,42.394764,30.500546,53199008
2009-03-09,41.734222,47.018555,41.313877,44.496487,32.012608,44138110
2009-03-10,48.099442,53.984268,47.739147,53.263676,38.320091,61400560
2009-03-11,55.425449,56.206089,49.900921,50.981804,36.678413,41853952
2009-03-12,52.422989,58.728157,50.621510,57.467121,41.344227,59118483
2009-03-13,59.448750,59.929142,55.845795,57.767368,41.560230,36018357
2009-03-16,59.869095,62.211014,57.647270,58.007565,41.733044,37667970
2009-03-17,59.148502,60.349487,56.686481,60.049240,43.201900,25045945
2009-03-18,59.628895,64.192635,58.247765,61.970818,44.584373,33206831
2009-03-19,67.255150,68.155891,59.748993,60.829880,43.763515,47913029
2009-03-20,60.349487,60.469585,55.605598,57.286976,41.214615,42092756
2009-03-23,61.730618,62.751457,58.728157,62.631359,45.059593,35445977
2009-03-24,61.370323,65.513718,60.349487,62.511257,44.973186,32722129
2009-03-25,64.492882,66.594604,60.589684,62.991653,45.318802,34894696
2009-03-26,65.153427,66.054161,63.952442,65.453674,47.090073,26586914
2009-03-27,64.673035,66.234314,63.952442,64.733078,46.571648,17426798
2009-03-30,62.030865,67.075005,58.728157,59.628895,42.899494,25685720
2009-03-31,62.030865,62.811504,59.628895,60.709782,43.677132,22105242
2009-04-01,59.508797,61.610519,58.848255,61.070076,43.936333,18977176
2009-04-02,64.552933,66.054161,63.472046,64.492882,46.398849,24421608
2009-04-03,64.913231,65.994118,64.312737,65.693871,47.262886,20600011
2009-04-06,65.153427,67.435295,64.012489,67.195099,48.342937,21912001
2009-04-07,65.453674,65.513718,63.472046,63.952442,46.010033,17902491
2009-04-08,64.432838,64.673035,62.511257,63.892391,45.966827,15962367
2009-04-09,67.495346,69.837265,66.594604,68.035789,48.947742,25055021
2009-04-13,68.696327,74.581154,67.555397,72.839729,52.403912,31729327
2009-04-14,75.001503,75.061546,68.576233,69.116676,49.725403,30570312
2009-04-15,68.996574,71.758842,66.894852,71.038254,51.107861,20017822
2009-04-16,72.419380,74.641205,70.317657,73.680420,53.008743,22067473
2009-04-17,74.461060,76.442680,70.557854,74.401009,53.527153,37214925
2009-04-20,72.059090,72.779678,67.555397,68.155891,49.034176,23910244
2009-04-21,65.994118,71.398544,65.153427,70.257614,50.546219,20551201
2009-04-22,70.017410,74.941452,69.176727,70.858101,50.978233,21682672
2009-04-23,73.019875,73.200027,69.476974,71.338501,51.323864,15802032
2009-04-24,72.239235,74.160812,71.758842,72.719627,52.317486,16225701
2009-04-27,72.839729,74.160812,71.158348,72.599533,52.231106,13609731
2009-04-28,71.758842,73.740463,70.738007,72.059090,51.842289,13744803
2009-04-29,73.079926,75.481895,72.719627,73.380173,52.792725,16968841
2009-04-30,75.241699,76.923080,75.181648,75.962288,54.650421,19054229
2009-05-01,76.502731,77.163277,75.061546,76.202484,54.823227,13326946
2009-05-04,77.823814,79.084846,76.923080,78.664505,56.594505,19551988
2009-05-05,79.565247,81.006424,78.064011,78.664505,56.594505,17555309
2009-05-06,80.886330,82.867950,79.925537,82.087311,59.057011,21467116
2009-05-07,85.870415,86.410858,82.687805,83.828743,60.309849,23670141
2009-05-08,86.350807,87.371643,84.909622,87.251549,62.772366,21320203
2009-05-11,86.350807,86.591003,84.669426,85.209869,61.303505,15569023
2009-05-12,85.510117,85.930466,79.625290,82.147362,59.100204,19669608
2009-05-13,79.325050,79.565247,76.562782,77.523567,55.773647,17757177
2009-05-14,76.682877,79.144897,75.061546,78.304207,56.335285,15028417
2009-05-15,78.484360,79.625290,76.262535,77.223320,55.557632,13885005
2009-05-18,78.724556,81.066475,78.544403,80.886330,58.192955,12797781
2009-05-19,81.907166,83.828743,81.006424,82.267456,59.186588,15338112
2009-05-20,84.249084,86.350807,82.507652,82.687805,59.489021,18909098
2009-05-21,81.126526,81.246620,78.364258,79.505196,57.199329,17557691
2009-05-22,80.225784,80.465981,78.184113,78.664505,56.594505,8997583
2009-05-26,78.184113,81.727013,77.163277,80.405930,57.847347,15970127
2009-05-27,80.886330,81.066475,77.223320,78.003960,56.119267,17898112
2009-05-28,79.445145,79.745392,76.923080,79.204948,56.983322,13735411
2009-05-29,80.045639,81.246620,73.380173,80.946373,58.236156,14136449
2009-06-01,82.988052,84.008888,81.126526,83.228249,59.877831,14387976
2009-06-02,82.267456,83.168198,81.366722,82.867950,59.618618,11010314
2009-06-03,81.967216,82.267456,79.865494,81.066475,58.322548,11381160
2009-06-04,81.787064,82.567703,80.646133,82.567703,59.402603,9720639
2009-06-05,83.828743,83.948837,81.126526,81.306671,58.495388,12599010
2009-06-08,81.066475,82.207413,80.105690,81.426773,58.581772,9738874
2009-06-09,81.426773,82.207413,80.465981,81.486816,58.624969,9053803
2009-06-10,82.387558,82.687805,78.784599,80.465981,57.890564,13641039
2009-06-11,80.646133,82.567703,80.105690,80.826279,58.149761,11895188
2009-06-12,80.766228,81.186569,79.805443,81.126526,58.365772,9565233
2009-06-15,80.225784,80.225784,78.124062,78.964752,56.810501,12573431
2009-06-16,79.144897,79.445145,76.382637,76.742928,55.212040,15219626
2009-06-17,76.322586,76.442680,72.899780,73.560318,52.922344,21595860
2009-06-18,73.200027,73.200027,68.816429,71.878944,52.138309,29330263
2009-06-19,72.839729,73.680420,71.638741,72.659584,52.704548,20729821
2009-06-22,71.218399,71.458595,69.056625,69.176727,50.178226,17058817
2009-06-23,69.236771,70.017410,67.555397,69.657120,50.526699,14483980
2009-06-24,70.677956,72.239235,69.777214,70.257614,50.962238,13761839
2009-06-25,69.777214,71.638741,69.176727,71.218399,51.659149,12619993
2009-06-26,71.458595,72.059090,70.257614,70.557854,51.180027,11342675
2009-06-29,70.978203,71.038254,69.897316,70.617905,51.223610,8775681
2009-06-30,71.098305,71.698792,69.356873,70.377708,51.049362,14601783
2009-07-01,70.617905,71.458595,69.897316,70.738007,51.310703,10687496
2009-07-02,69.897316,70.738007,68.816429,68.816429,49.916866,11927795
2009-07-06,68.275986,69.176727,67.675491,68.936531,50.004002,10903885
2009-07-07,68.876480,69.296822,65.813965,66.114212,47.956764,16530667
2009-07-08,65.994118,66.414459,63.051701,64.312737,46.650063,23260178
2009-07-09,65.693871,65.994118,63.832344,65.213478,47.303429,13585651
2009-07-10,64.492882,65.153427,63.652195,64.733078,46.954956,11676268
2009-07-13,65.333572,69.056625,65.273521,68.816429,49.916866,16945960
2009-07-14,69.476974,70.437759,68.816429,69.897316,50.700901,11921433
2009-07-15,71.578697,73.740463,71.218399,73.500267,53.314350,15361543
2009-07-16,72.479431,75.061546,71.458595,74.461060,54.011257,15396098
2009-07-17,71.518646,71.938988,69.356873,69.957367,50.744457,30126959
2009-07-20,70.317657,71.638741,69.537018,70.077461,50.831585,15723013
2009-07-21,70.738007,70.918152,67.975739,68.876480,49.960430,16854168
2009-07-22,68.215935,70.497810,67.555397,69.837265,50.657345,13015135
2009-07-23,69.957367,72.539482,69.476974,71.758842,52.051167,17043097
2009-07-24,71.398544,72.359337,70.738007,72.239235,52.399654,9947470
2009-07-27,73.079926,74.340958,72.239235,73.980667,53.662838,12821894
2009-07-28,73.560318,76.262535,73.139977,75.181648,54.533955,17571063
2009-07-29,74.701256,74.701256,72.719627,73.620369,53.401455,13328445
2009-07-30,78.124062,80.285835,77.883865,78.724556,57.103844,28152363
2009-07-31,79.505196,80.766228,78.964752,80.465981,58.367031,18200430
2009-08-03,81.967216,83.108147,80.766228,82.387558,59.760876,16491582
2009-08-04,82.027260,82.988052,80.405930,82.988052,60.196453,19042622
2009-08-05,83.168198,84.669426,83.048096,84.008888,60.936932,16605639
2009-08-06,85.209869,86.651054,84.189034,85.930466,62.330757,20020170
2009-08-07,87.251549,89.353271,86.410858,88.272385,64.029472,15947912
2009-08-10,87.791992,89.053024,86.410858,87.491745,63.463261,14273803
2009-08-11,86.711105,87.011353,83.288300,84.008888,60.936932,17106494
2009-08-12,82.867950,86.110611,82.147362,84.849579,61.546700,15379295
2009-08-13,86.350807,86.591003,83.708641,84.669426,61.416035,13952283
2009-08-14,84.729477,84.969673,82.687805,83.588547,60.631996,10936591
2009-08-17,80.165733,80.586082,79.024803,80.225784,58.192795,13535742
2009-08-18,81.246620,81.967216,80.766228,81.606918,59.194614,10014531
2009-08-19,80.045639,81.787064,79.805443,81.246620,58.933270,10051734
2009-08-20,82.027260,83.348343,81.486816,82.928001,60.152889,10638070
2009-08-21,85.029724,85.750313,84.068939,85.329971,61.895187,15090665
2009-08-24,86.230705,87.071396,84.369186,85.269920,61.851612,14254635
2009-08-25,85.450066,86.711105,85.269920,85.870415,62.287209,12842677
2009-08-26,85.510117,85.870415,84.128983,84.729477,61.459595,11097809
2009-08-27,84.729477,85.570168,83.768692,85.209869,61.808056,10627445
2009-08-28,86.170662,86.290756,83.948837,84.549332,61.328934,12303969
2009-08-31,83.708641,83.948837,82.567703,83.468445,60.544895,11172498
2009-09-01,82.507652,83.348343,79.805443,80.105690,58.105671,17231608
2009-09-02,79.325050,79.985588,78.244164,79.264999,57.495861,11724911
2009-09-03,80.165733,80.946373,79.805443,80.766228,58.584789,9068824
2009-09-04,80.946373,83.468445,79.865494,83.288300,60.414227,12861328
2009-09-08,87.191498,88.212334,86.230705,87.071396,63.158340,23806180
2009-09-09,88.752777,90.254005,87.731941,89.293221,64.769989,25654862
2009-09-10,89.593468,89.713562,87.191498,88.872879,64.465096,19963633
2009-09-11,89.293221,89.953758,87.852036,88.092239,63.898830,16856017
2009-09-14,87.371643,92.535881,86.470909,92.175583,66.860695,23194981
2009-09-15,93.016273,96.979523,92.956223,96.078789,69.691978,34837843
2009-09-16,98.420708,103.164597,98.060410,102.083710,74.047707,44791274
2009-09-17,101.903564,105.206268,98.180511,100.042030,72.996140,42476241
2009-09-18,101.363121,101.363121,98.660904,99.081245,72.295105,20487203
2009-09-21,98.660904,101.423164,97.519966,100.642525,73.434319,18201579
2009-09-22,102.444000,103.224648,101.543266,102.143761,74.529686,15971976
2009-09-23,103.104546,105.086174,101.783463,102.083710,74.485870,22366328
2009-09-24,102.444000,103.104546,98.120461,99.561638,72.645599,20521375
2009-09-25,98.180511,99.501595,96.439079,98.300606,71.725479,17275123
2009-09-28,98.901100,101.543266,98.720947,100.642525,73.434319,12287682
2009-09-29,101.543266,102.624153,100.102081,100.342278,73.215202,13451994
2009-09-30,101.062874,101.243019,97.940308,98.600853,71.944565,20110762
2009-10-01,97.940308,98.420708,95.778542,95.898636,69.972908,18900172
2009-10-02,92.776077,94.037109,90.974602,92.235634,67.300148,22163777
2009-10-05,93.616768,95.538338,93.136375,95.057945,69.359474,12339723
2009-10-06,96.919472,98.480751,96.078789,96.559181,70.454857,15936588
2009-10-07,96.258934,98.000359,95.538338,97.039574,70.805397,10143592
2009-10-08,98.841049,99.381493,97.279770,97.399864,71.068275,12884343
2009-10-09,97.279770,98.300606,96.679276,97.159668,70.893013,11724861
2009-10-12,98.240555,99.021194,97.700111,98.060410,71.550255,9763204
2009-10-13,98.000359,99.321442,96.559181,98.420708,71.813141,11764179
2009-10-14,100.702576,101.303070,99.441544,101.122925,73.784805,15415599
2009-10-15,100.822678,101.122925,98.961151,100.822678,73.565758,15375532
2009-10-16,98.180511,98.540802,95.178047,96.559181,70.454857,30364214
2009-10-19,96.379028,96.859428,94.877800,95.117996,69.403305,16527386
2009-10-20,94.877800,94.997894,92.896172,93.556717,68.264107,16834101
2009-10-21,93.136375,95.778542,93.076324,93.256470,68.045021,16100720
2009-10-22,93.076324,93.556717,90.734406,92.115532,67.212532,20836467
2009-10-23,92.295685,92.475830,90.734406,91.274841,66.599121,14669078
2009-10-26,91.515045,92.776077,89.053024,90.133911,65.766663,16031993
2009-10-27,90.494202,90.914551,89.233170,89.653519,65.416122,14565580
2009-10-28,88.692726,88.992973,86.170662,86.591003,63.181541,17864139
2009-10-29,87.311600,90.013809,86.831200,89.293221,65.153236,13930934
2009-10-30,89.653519,89.713562,84.969673,85.630219,62.480495,21623438
2009-11-02,85.870415,87.611839,85.209869,86.891251,63.400604,16840846
2009-11-03,85.269920,86.891251,85.089775,85.990509,62.743370,12836416
2009-11-04,86.711105,87.611839,84.969673,85.209869,62.173786,13372959
2009-11-05,85.750313,87.371643,85.329971,86.651054,63.225342,11747709
2009-11-06,89.953758,93.016273,89.053024,92.055489,67.168701,27486343
2009-11-09,94.277306,95.598389,93.676811,95.178047,69.447105,17137419
2009-11-10,95.778542,96.018738,92.956223,94.757698,69.140404,12256625
2009-11-11,95.718491,95.898636,93.977058,95.057945,69.359474,11873156
2009-11-12,94.877800,95.718491,94.037109,94.577553,69.008965,10938023
2009-11-13,94.637604,94.877800,93.436615,94.037109,68.614616,10896025
2009-11-16,94.877800,97.219719,94.697655,96.078789,70.104347,16358142
2009-11-17,95.838585,96.559181,95.418243,96.198883,70.191971,8665971
2009-11-18,96.138832,96.919472,95.778542,96.619225,70.498634,7921632
2009-11-19,95.598389,95.838585,93.496666,94.637604,69.052773,11619015
2009-11-20,94.037109,94.397408,92.776077,93.616768,68.307930,10643931
2009-11-23,95.057945,96.318985,95.057945,96.198883,70.191971,12307483
2009-11-24,96.559181,97.279770,95.598389,96.799377,70.630127,13439870
2009-11-25,97.519966,97.580017,96.318985,97.159668,70.893013,8021017
2009-11-27,93.016273,96.559181,91.875336,95.718491,69.841461,10144608
2009-11-30,94.997894,96.439079,94.937851,96.198883,70.191971,11685160
2009-12-01,97.700111,98.180511,95.838585,97.099625,70.849205,16325652
2009-12-02,96.799377,97.399864,95.838585,96.499130,70.411034,10878522
2009-12-03,96.799377,97.940308,96.078789,96.078789,70.104347,12415777
2009-12-04,98.120461,99.021194,96.439079,97.279770,70.980652,14721535
2009-12-07,96.499130,97.519966,96.138832,96.559181,70.454857,10727430
2009-12-08,95.478294,95.658440,93.977058,94.397408,68.877518,13131257
2009-12-09,94.457458,94.817749,93.196419,94.037109,68.614616,9774745
2009-12-10,94.937851,95.178047,93.376572,93.736862,68.395531,9289393
2009-12-11,94.397408,96.078789,94.217255,95.598389,69.753807,9400402
2009-12-14,95.958687,96.499130,95.598389,95.778542,69.885254,7303589
2009-12-15,95.057945,96.198883,93.977058,94.577553,69.008965,13196054
2009-12-16,94.877800,95.178047,94.037109,94.217255,68.746056,12080836
2009-12-17,93.616768,95.778542,93.376572,94.817749,69.184219,11369619
2009-12-18,95.538338,95.538338,93.616768,93.616768,68.307930,13189592
